781,"10926.txt/10926.txt",280,"Saxe Holm's Stories&#13; First Series",2004-02-01
782,"10928.txt/10928.txt",497,"Bengal Dacoits and Tigers",2004-02-01
783,"10929.txt/10929.txt",498,"The Dog Crusoe and His Master: A Story of Adventure in the Western Prairies",2004-02-01
784,"1093.txt/1093.txt",160,"The Beast in the Jungle",1997-11-01
785,"10930.txt/10930.txt",59,"The Buccaneer Farmer Published in England under the Title "Askew's Victory"",2004-02-01
786,"10931.txt/10931.txt",424,"The Lullaby, with Original Engravings",2004-02-01
787,"10932.txt/10932.txt",499,"Over the Pass",2004-02-01
788,"10933.txt/10933.txt",14,"Punchinello, Volume 2, No. 38, December 17, 1870.",2004-02-01
789,"10934.txt/10934.txt",14,"Punchinello, Volume 2, No. 39, December 24, 1870.",2004-02-01
790,"10935.txt/10935.txt",500,"The Wonderful Adventures of Nils",2004-02-01
791,"10936.txt/10936.txt",501,"The Girl Aviators' Motor Butterfly",2004-02-01
792,"10937.txt/10937.txt",502,"The Life of St. Mochuda of Lismore",2004-02-01
793,"10938.txt/10938.txt",112,"The Headsman; Or, The Abbaye des Vignerons",2004-02-01
794,"10939.txt/10939.txt",503,"After Waterloo: Reminiscences of European Travel 1815-1819",2004-02-01
795,"1094.txt/1094.txt",504,"Tamburlaine the Great — Part 1",1997-11-01
796,"10940.txt/10940.txt",505,"Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period",2004-02-01
797,"10942.txt/10942.txt",506,"The Claim Jumpers: A Romance",2004-02-01
798,"10943.txt/10943.txt",507,"Elusive Isabel",2004-02-01
799,"10944.txt/10944.txt",9,"From a Bench in Our Square",2004-02-01
800,"10945.txt/10945.txt",508,"Lays of the Scottish Cavaliers and Other Poems",2004-02-01
801,"10946.txt/10946.txt",509,"Three Frenchmen in Bengal The Commercial Ruin of the French Settlements in 1757",2004-02-01
802,"10947.txt/10947.txt",510,"The Best American Humorous Short Stories",2004-02-01
803,"10948.txt/10948.txt",191,"The Stories of the Three Burglars",2004-02-01
804,"10949.txt/10949.txt",243,"The Romance of Zion Chapel [3d ed.]",2004-02-01
805,"10950.txt/10950.txt",14,"The Mirror of Literature, Amusement, and Instruction&#13; Volume 13, No. 355, February 7, 1829",2004-02-01
806,"10951.txt/10951.txt",441,"A Compilation of the Messages and Papers of the Presidents&#13; Volume 5, part 1: Presidents Taylor and Fillmore",2004-02-01
807,"10952.txt/10952.txt",14,"Punch, or the London Charivari, Volume 156, Jan. 15, 1919",2004-02-01
808,"10954.txt/10954.txt",501,"The Girl Aviators' Sky Cruise",2004-02-01
809,"10955.txt/10955.txt",511,"The Gospels in the Second Century An Examination of the Critical Part of a Work Entitled 'Supernatural Religion'",2004-02-01
810,"10956.txt/10956.txt",512,"Indian speeches (1907-1909)",2004-02-01
811,"10957.txt/10957.txt",513,"The Love Affairs of Great Musicians, Volume 1",2004-02-01
812,"10958.txt/10958.txt",514,"An Unwilling Maid&#13; Being the History of Certain Episodes during the American Revolution in the Early Life of Mistress Betty Yorke, born Wolcott",2004-02-01
813,"10959.txt/10959.txt",515,"The Visits of Elizabeth",2004-02-01
814,"1096.txt/1096.txt",151,"The Faith of Men",1997-11-01
815,"10960.txt/10960.txt",516,"Vergil A Biography",2004-02-01
816,"10961.txt/10961.txt",517,"Lawn Tennis for Ladies",2004-02-01
817,"10962.txt/10962.txt",518,"Concerning Animals and Other Matters",2004-02-01
818,"10963.txt/10963.txt",519,"The Grip of Desire&#13; The Story Of A Parish-Priest",2004-02-01
819,"10964.txt/10964.txt",14,"Punch, or the London Charivari, Volume 156, Jan. 1, 1919",2004-02-01
820,"10965.txt/10965.txt",2,"The World Turned Upside Down&#13; Or, No News, and Strange News",2004-02-01
821,"10966.txt/10966.txt",3,"The Ghost Pirates",2004-02-01
822,"10967.txt/10967.txt",520,"Four Weeks in the Trenches: The War Story of a Violinist",2004-02-01
823,"10968.txt/10968.txt",521,"A Century of Negro Migration",2004-02-01
824,"10969.txt/10969.txt",522,"Ski-running",2004-02-01
825,"1097.txt/1097.txt",271,"Mrs. Warren's Profession",2002-02-11
826,"10970.txt/10970.txt",523,"Pragmatism",2004-02-01
827,"10972.txt/10972.txt",524,"With the "Die-Hards" in Siberia",2004-02-01
828,"10973.txt/10973.txt",191,"The Late Mrs. Null",2004-02-01
829,"10974.txt/10974.txt",525,"A Ride to India across Persia and Baluchistán",2004-02-01
830,"10976.txt/10976.txt",12,"The Apricot Tree",2004-02-01
831,"10977.txt/10977.txt",370,"The Grizzly King: A Romance of the Wild",2004-02-01
832,"10978.txt/10978.txt",526,"Hidden Creek",2004-02-01
833,"10979.txt/10979.txt",2,"Footsteps on the Road to Learning; Or, The Alphabet in Rhyme",2004-02-01
834,"1098.txt/1098.txt",527,"The Turmoil: A Novel",1997-11-01
835,"10980.txt/10980.txt",528,"Lady John Russell&#13; A Memoir with Selections from Her Diaries and Correspondence",2004-02-01
836,"10981.txt/10981.txt",2,"Child's New Story Book;&#13; Or, Tales and Dialogues for Little Folks",2004-02-01
837,"10983.txt/10983.txt",2,"The Young Captives A Narrative of the Shipwreck and Suffering of John and William Doyley",2004-02-01
838,"10984.txt/10984.txt",529,"Growth of the Soil",2004-02-01
839,"10985.txt/10985.txt",530,"The Infant System For Developing the Intellectual and Moral Powers of all Children, from One to Seven years of Age",2004-02-01
840,"10986.txt/10986.txt",531,"Frederick Douglass A Biography",2004-02-01
841,"10987.txt/10987.txt",2,"The Extraordinary Adventures of Poor Little Bewildered Henry, Who was shut up in an Old Abbey for Three Weeks&#13; A Story Founded on Fact",2004-02-01
842,"10988.txt/10988.txt",532,"The Devil's Admiral",2004-02-01
843,"10989.txt/10989.txt",2,"Our Saviour",2004-02-01
844,"1099.txt/1099.txt",506,"The Riverman",1997-11-01
845,"10990.txt/10990.txt",533,"Selected Speeches on British Foreign Policy 1738-1914",2004-02-01
846,"10991.txt/10991.txt",534,"Dogs and All about Them",2004-02-01
847,"10992.txt/10992.txt",535,"Cleopatra",2004-02-01
848,"10993.txt/10993.txt",256,"The World's Greatest Books — Volume 05 — Fiction",2004-02-01
849,"10994.txt/10994.txt",536,"The Good Resolution",2004-02-01
850,"10995.txt/10995.txt",88,"Two Years Ago, Volume II.",2004-02-01
851,"10996.txt/10996.txt",12,"Whig Against Tory&#13; Or, The Military Adventures of a Shoemaker, a Tale of the Revolution",2004-02-01
852,"10997.txt/10997.txt",537,"The World of Waters&#13; Or, A Peaceful Progress o'er the Unpathed Sea",2004-02-01
853,"10998.txt/10998.txt",538,"A Catechism of the Steam Engine",2004-02-01
854,"10999.txt/10999.txt",539,"Tales of Bengal",2004-02-01
855,"11.txt/11.txt",540,"Alice's Adventures in Wonderland",2008-06-27
856,"110.txt/110.txt",371,"Tess of the d'Urbervilles: A Pure Woman",1994-02-01
857,"1100.txt/1100.txt",222,"The First Part of Henry the Sixth",1997-11-01
858,"11003.txt/11003.txt",541,"Michelangelo's Shoulder",2004-02-01
859,"11004.txt/11004.txt",541,"Joe Burke's Last Stand",2004-02-01
860,"11005.txt/11005.txt",541,"O+F",2004-02-01
861,"11006.txt/11006.txt",541,"The Book with the Yellow Cover",2004-02-01
862,"11007.txt/11007.txt",542,"Jemmy Stubbins, or the Nailer Boy Illustrations of the Law of Kindness",2004-02-01
863,"11008.txt/11008.txt",543,"Antwerp to Gallipoli A Year of the War on Many Fronts—and Behind Them",2004-02-01
864,"11009.txt/11009.txt",544,"Labor's Martyrs: Haymarket 1887, Sacco and Vanzetti 1927",2004-02-01
865,"1101.txt/1101.txt",222,"The Second Part of King Henry the Sixth",1997-11-01
866,"11010.txt/11010.txt",545,"The Spectator, Volume 2.",2004-02-01
867,"11011.txt/11011.txt",546,"A Hilltop on the Marne&#13; Being Letters Written June 3-September 8, 1914",2004-02-01
868,"11012.txt/11012.txt",547,"The Autobiography of an Ex-Colored Man",2004-02-01
869,"11013.txt/11013.txt",106,"Letters of a Traveller; Or, Notes of Things Seen in Europe and America",2004-02-01
870,"11014.txt/11014.txt",548,"Christmas in Legend and Story A Book for Boys and Girls",2004-02-01
871,"11015.txt/11015.txt",549,"Pantheism, Its Story and Significance Religions Ancient and Modern",2004-02-01
872,"11016.txt/11016.txt",550,"The Port of Adventure",2004-02-01
873,"11017.txt/11017.txt",551,"Samuel F. B. Morse, His Letters and Journals In Two Volumes, Volume I.",2004-02-01
874,"11018.txt/11018.txt",552,"Samuel F. B. Morse, His Letters and Journals In Two Volumes, Volume II",2004-02-01
875,"11019.txt/11019.txt",553,"Van Bibber and Others",2004-02-01
876,"1102.txt/1102.txt",222,"The Third Part of King Henry the Sixth",1997-11-01
877,"11020.txt/11020.txt",554,"Angels and Ministers, and Other Victorian Plays",2004-02-01
878,"11021.txt/11021.txt",441,"A Compilation of the Messages and Papers of the Presidents&#13; Volume 5, part 4: James Buchanan",2004-02-01
879,"11022.txt/11022.txt",555,"Sowing and Reaping: A Temperance Story",2004-02-01
880,"11023.txt/11023.txt",12,"Gems of Poetry, for Girls and Boys",2004-02-01
881,"11025.txt/11025.txt",88,"Phaethon: Loose Thoughts for Loose Thinkers",2004-02-01
882,"11026.txt/11026.txt",88,"Literary and General Lectures and Essays",2004-02-01
883,"11027.txt/11027.txt",556,"Grimm's Fairy Stories",2004-02-01
884,"11028.txt/11028.txt",557,"Philippine Folk-Tales",2004-02-01
885,"11029.txt/11029.txt",558,"American Hero-Myths: A Study in the Native Religions of the Western Continent",2004-02-01
886,"1103.txt/1103.txt",222,"King Richard III",1997-11-01
887,"11030.txt/11030.txt",294,"Incidents in the Life of a Slave Girl, Written by Herself",2004-02-01
888,"11031.txt/11031.txt",559,"Samuel Johnson",2004-02-01
889,"11032.txt/11032.txt",560,"Wilson's Tales of the Borders and of Scotland, Volume 23",2004-02-01
890,"11033.txt/11033.txt",561,"The Angel over the Right Shoulder The Beginning of a New Year",2004-02-01
891,"11034.txt/11034.txt",441,"A Compilation of the Messages and Papers of the Presidents&#13; Volume 3, part 2: Martin Van Buren",2004-02-01
892,"11039.txt/11039.txt",562,"A Woman's Journey Round the World&#13; From Vienna to Brazil, Chili, Tahiti, China, Hindostan, Persia and Asia Minor",2004-02-01
893,"1104.txt/1104.txt",222,"The Comedy of Errors",1997-11-01
894,"11041.txt/11041.txt",563,"The Half-Back: A Story of School, Football, and Golf",2004-02-01
895,"11043.txt/11043.txt",564,"Midnight",2004-02-01
896,"11044.txt/11044.txt",565,"The Existence of God",2004-02-01
897,"11045.txt/11045.txt",566,"The Ghost Ship",2004-02-01
898,"11047/11047.txt",567,"Libro segundo de lectura",2004-02-01
899,"1105.txt/1105.txt",222,"The Sonnets",1997-11-01
900,"11050.txt/11050.txt",285,"Taquisara",2004-02-01
901,"11051.txt/11051.txt",151,"The Cruise of the Dazzler",2004-02-01
902,"11052.txt/11052.txt",568,"The Custom of the Country",2004-02-01
903,"11053.txt/11053.txt",569,"Minnie's Sacrifice",2004-02-01
904,"11054.txt/11054.txt",465,"Poems (1786), Volume I.",2004-02-01
905,"11055.txt/11055.txt",570,"Lord Dolphin",2004-02-01
906,"11056.txt/11056.txt",569,"Trial and Triumph",2004-02-01
907,"11057.txt/11057.txt",531,"The Wife of his Youth and Other Stories of the Color Line, and Selected Essays",2004-02-01
908,"11058.txt/11058.txt",571,"Jack Archer: A Tale of the Crimea",2004-02-01
909,"11059.txt/11059.txt",572,"The Sylphs of the Season with Other Poems",2004-02-01
910,"1106.txt/1106.txt",222,"The Tragedy of Titus Andronicus",1997-11-01
911,"11060.txt/11060.txt",573,"The Aspirations of Jean Servien",2004-02-01
912,"11061.txt/11061.txt",14,"The Atlantic Monthly, Volume 06, No. 34, August, 1860&#13; A Magazine Of Literature, Art, And Politics",2004-02-01
913,"11062.txt/11062.txt",513,"The Dozen from Lakerim",2004-02-01
914,"11063.txt/11063.txt",42,"A Man of Mark",2004-02-01
915,"11064.txt/11064.txt",88,"Andromeda, and Other Poems",2004-02-01
916,"11065.txt/11065.txt",2,"Aunt Mary's Primer&#13; Adorned with a Hundred and Twenty Pretty Pictures",2004-02-01
917,"11066.txt/11066.txt",574,"Graf von Loeben and the Legend of Lorelei&#13; From "Modern Philology" vol. 13 (1915)",2004-02-01
918,"11067.txt/11067.txt",575,"Reform Cookery Book (4th edition) Up-To-Date Health Cookery for the Twentieth Century.",2004-02-01
919,"11068.txt/11068.txt",576,"The Spirit of the Age; Or, Contemporary Portraits",2004-02-01
920,"11069.txt/11069.txt",577,"Squinty the Comical Pig His Many Adventures",2004-02-01
921,"1107.txt/1107.txt",222,"The Taming of the Shrew",1997-11-01
922,"11073.txt/11073.txt",12,"The Illustrated Alphabet of Birds",2004-02-01
923,"11074.txt/11074.txt",334,"The Damned",2004-02-01
924,"11076.txt/11076.txt",14,"Punch, or the London Charivari, Volume 153, October 24, 1917",2004-02-01
925,"11077.txt/11077.txt",578,"Ebooks: Neither E, Nor Books&#13; Paper for the O'Reilly Emerging Technologies Conference, 2004",2004-02-01
926,"11078.txt/11078.txt",579,"What Dress Makes of Us",2004-02-01
927,"11079.txt/11079.txt",580,"Essays in Rebellion",2004-02-01
928,"1108.txt/1108.txt",222,"The Two Gentlemen of Verona",1997-11-01
929,"11080.txt/11080.txt",297,"The Orations of Marcus Tullius Cicero, Volume 4",2004-02-01
930,"11082.txt/11082.txt",581,"Old Saint Paul's: A Tale of the Plague and the Fire",2004-02-01
931,"11083.txt/11083.txt",2,"The Parables of the Saviour The Good Child's Library, Tenth Book",2004-02-01
932,"11084.txt/11084.txt",582,"Sonny, a Christmas Guest",2004-02-01
933,"11085.txt/11085.txt",583,"M. or N. "Similia similibus curantur."",2004-02-01
934,"11086.txt/11086.txt",584,"A Surgeon in Belgium",2004-02-01
935,"11087.txt/11087.txt",14,"The Atlantic Monthly, Volume 06, No. 35, September, 1860&#13; A Magazine Of Literature, Art, And Politics",2004-02-01
936,"11088.txt/11088.txt",585,"English Men of Letters: Crabbe",2004-02-01
937,"11089.txt/11089.txt",521,"The Education of the Negro Prior to 1861&#13; A History of the Education of the Colored People of the United States from the Beginning of Slavery to the Civil War",2004-02-01
938,"1109.txt/1109.txt",222,"Love's Labour's Lost",1997-11-01
939,"11090.txt/11090.txt",586,"Industrial Progress and Human Economics",2004-02-01
940,"11091.txt/11091.txt",587,"Poems",2004-02-01
941,"11092.txt/11092.txt",2,"The History of Tom Thumb and Other Stories.",2004-02-01
942,"11093.txt/11093.txt",51,"Trailin'!",2004-02-01
943,"11094.txt/11094.txt",14,"Punch, or the London Charivari, Volume 156, March 12, 1919",2004-02-01
944,"11095.txt/11095.txt",588,"Fun and Nonsense",2004-02-01
945,"11096.txt/11096.txt",589,"Tales of Ind, and Other Poems",2004-02-01
946,"11097.txt/11097.txt",590,"Young Robin Hood",2004-02-01
947,"11098.txt/11098.txt",12,"Happy and Gay Marching Away",2004-02-01
948,"11099.txt/11099.txt",591,"More Seeds of Knowledge; Or, Another Peep at Charles",2004-02-01
949,"111.txt/111.txt",592,"Freckles",2006-03-08
950,"1110.txt/1110.txt",222,"King John",1997-11-01
951,"11100.txt/11100.txt",593,"History of Modern Philosophy From Nicolas of Cusa to the Present Time",2004-02-01
952,"11101.txt/11101.txt",430,"Coleridge's Ancient Mariner and Select Poems",2004-02-01
953,"11102.txt/11102.txt",594,"History of Negro Soldiers in the Spanish-American War, and Other Items of Interest",2004-02-01
954,"11103.txt/11103.txt",14,"The Atlantic Monthly, Volume 06, No. 37, November, 1860&#13; A Magazine of Literature, Art, and Politics",2004-02-01
955,"11104.txt/11104.txt",568,"In Morocco",2004-02-01
956,"11105.txt/11105.txt",595,"Jack Mason, the Old Sailor",2004-02-01
957,"11106.txt/11106.txt",191,"The Girl at Cobhurst",2004-02-01
958,"11107.txt/11107.txt",596,"Theobald, the Iron-Hearted&#13; Or, Love to Enemies",2004-02-01
959,"11109.txt/11109.txt",14,"Punch, or the London Charivari, Volume 156, February 12, 1919",2004-02-01
960,"1111.txt/1111.txt",222,"King Richard the Second",1997-11-01
961,"11110.txt/11110.txt",597,"A Countess from Canada: A Story of Life in the Backwoods",2004-02-01
962,"11111.txt/11111.txt",385,"Only an Irish Boy; Or, Andy Burke's Fortunes",2004-02-01
963,"11112.txt/11112.txt",14,"The Mirror of Literature, Amusement, and Instruction&#13; Volume 13, No. 351, January 10, 1829",2004-02-01
964,"11113.txt/11113.txt",598,"Principal Cairns",2004-02-01
965,"11114.txt/11114.txt",14,"Debate on Woman Suffrage in the Senate of the United States, 2d Session, 49th Congress, December 8, 1886, and January 25, 1887",2004-02-01
966,"11115.txt/11115.txt",490,"Frank Merriwell at Yale; Or, Freshman Against Freshman",2004-02-01
967,"11116.txt/11116.txt",599,"The Wonderful Bed",2004-02-01
968,"11117.txt/11117.txt",14,"The Atlantic Monthly, Volume 07, No. 40, February, 1861&#13; A Magazine of Literature, Art, and Politics",2004-02-01
969,"11118.txt/11118.txt",14,"The Atlantic Monthly, Volume 07, No. 39, January, 1861&#13; A Magazine of Literature, Art, and Politics",2004-02-01
970,"11119.txt/11119.txt",600,"Personal Memoirs of a Residence of Thirty Years with the Indian Tribes on the American Frontiers",2004-02-01
971,"1112.txt/1112.txt",222,"The Tragedy of Romeo and Juliet",1997-11-01
972,"11120.txt/11120.txt",601,"Hurrah for New England!&#13; Or, The Virginia Boy's Vacation",2004-02-01
973,"11121.txt/11121.txt",602,"The Bracelets&#13; Or, Amiability and Industry Rewarded",2004-02-01
974,"11122.txt/11122.txt",603,"Choice Specimens of American Literature, and Literary Reader Being Selections from the Chief American Writers",2004-02-01
975,"11123.txt/11123.txt",604,"The German Classics of the Nineteenth and Twentieth Centuries, Volume 01&#13; Masterpieces of German Literature Translated into English.",2004-02-01
976,"11124.txt/11124.txt",605,"Northumberland Yesterday and To-day",2004-02-01
977,"11125.txt/11125.txt",441,"A Compilation of the Messages and Papers of the Presidents&#13; Volume 5, part 3: Franklin Pierce",2004-02-01
978,"11126.txt/11126.txt",86,"Ten Girls from Dickens",2004-02-01
979,"11127.txt/11127.txt",606,"The Case of Jennie Brice",2004-02-01
980,"11128.txt/11128.txt",260,"The Red Thumb Mark",2004-02-01
981,"11129.txt/11129.txt",14,"No and Other Stories Compiled by Uncle Humphrey",2004-02-01
982,"1113.txt/1113.txt",222,"A Midsummer Night's Dream",1997-11-01
983,"11133.txt/11133.txt",14,"Punch, or the London Charivari, Volume 156, Jan. 8, 1919",2004-02-01
984,"11135.txt/11135.txt",478,"Monarch, the Big Bear of Tallac",2004-02-01
985,"11134.txt/11134.txt",14,"The Atlantic Monthly, Volume 07, No. 41, March, 1861&#13; A Magazine of Literature, Art, and Politics",2004-02-01
986,"11136.txt/11136.txt",607,"A Discourse Upon the Origin and the Foundation of the Inequality Among Mankind",2004-02-01
987,"11137.txt/11137.txt",608,"Twenty-Two Years a Slave, and Forty Years a Freeman&#13; Embracing a Correspondence of Several Years, While President of Wilberforce Colony, London, Canada West",2004-02-01
988,"11138.txt/11138.txt",609,"Comic History of England",2004-02-01
989,"1114.txt/1114.txt",222,"The Merchant of Venice",1997-11-01
990,"11140.txt/11140.txt",535,"Rollo at Play; Or, Safe Amusements",2004-02-01
991,"11141.txt/11141.txt",610,"A Summer in Leslie Goldthwaite's Life.",2004-02-01
992,"11142.txt/11142.txt",611,"Unitarianism",2004-02-01
993,"11143.txt/11143.txt",612,"Mary Marie",2004-02-01
994,"11144.txt/11144.txt",553,"Somewhere in France",2004-02-01
995,"11145.txt/11145.txt",613,"The Discovery of Yellowstone Park&#13; Journal of the Washburn Expedition to the Yellowstone and Firehole Rivers in the Year 1870",2004-02-01
996,"11146.txt/11146.txt",614,"The Expedition of the Donner Party and its Tragic Fate",2004-02-01
997,"11147.txt/11147.txt",615,"Phebe, the Blackberry Girl",2004-02-01
998,"11148.txt/11148.txt",2,"Aunt Harding's Keepsakes&#13; Or, The Two Bibles",2004-02-01
999,"11149.txt/11149.txt",2,"Little Folded Hands Prayers for Children",2004-02-01
1000,"1115.txt/1115.txt",222,"The First Part of King Henry the Fourth",1997-11-01
1001,"11150.txt/11150.txt",2,"Gems Gathered in Haste A New Year's Gift for Sunday Schools",2004-02-01
1002,"11151.txt/11151.txt",616,"The Lost Trail",2004-02-01
1003,"11153.txt/11153.txt",617,"No Hero",2004-02-01
1004,"11154.txt/11154.txt",14,"The Atlantic Monthly, Volume 08, No. 45, July, 1861&#13; A Magazine of Literature, Art, and Politics",2004-02-01
1005,"11155.txt/11155.txt",14,"The Atlantic Monthly, Volume 07, No. 42, April, 1861&#13; A Magazine of Literature, Art, and Politics",2004-02-01
1006,"11156.txt/11156.txt",138,"Buddy and Brighteyes Pigg: Bed Time Stories",2004-02-01
1007,"11157.txt/11157.txt",14,"The Atlantic Monthly, Volume 08, No. 46, August, 1861&#13; A Magazine of Literature, Art, and Politics",2004-02-01
1008,"11158.txt/11158.txt",14,"The Atlantic Monthly, Volume 10, No. 61, November, 1862&#13; Magazine of Literature, Art, and Politics",2004-02-01
1009,"11159.txt/11159.txt",14,"The Atlantic Monthly, Volume 10, No. 62, December, 1862&#13; A Magazine of Literature, Art, and Politics",2004-02-01
1010,"1116.txt/1116.txt",222,"The Merry Wives of Windsor",1997-11-01
1011,"11160.txt/11160.txt",618,"A Cotswold Village; Or, Country Life and Pursuits in Gloucestershire",2004-02-01
1012,"11161.txt/11161.txt",619,"Mary Wollaston",2004-02-01
1013,"11162.txt/11162.txt",620,"The Story of Little Black Mingo",2004-02-01
1014,"11163.txt/11163.txt",621,"Potterism: A Tragi-Farcical Tract",2004-02-01
1015,"11164.txt/11164.txt",622,"Rough and Tumble Engineering",2004-02-01
1016,"11165.txt/11165.txt",623,"Wild Wings: A Romance of Youth",2004-02-01
1017,"11166.txt/11166.txt",624,"For Gold or Soul? The Story of a Great Department Store",2004-02-01
1018,"11167.txt/11167.txt",625,"Deccan Nursery Tales; or, Fairy Tales from the South",2004-02-01
1019,"11168.txt/11168.txt",626,"Life of St. Declan of Ardmore and Life of St. Mochuda of Lismore",2004-02-01
1020,"11169.txt/11169.txt",14,"Punch, or the London Charivari, Volume 153, August 15, 1917",2004-02-01
1021,"1117.txt/1117.txt",222,"Second Part of King Henry IV",1997-11-01
1022,"11170.txt/11170.txt",14,"The Atlantic Monthly, Volume 07, No. 43, May, 1861&#13; A Magazine of Literature, Art, and Politics",2004-02-01
1023,"11171.txt/11171.txt",384,"Uncle Tom's Cabin, Young Folks' Edition",2004-02-01
1024,"11172.txt/11172.txt",627,"Abraham Lincoln: A Play",2004-02-01
1025,"11173.txt/11173.txt",14,"The Atlantic Monthly, Volume 05, No. 27, January, 1860&#13; A Magazine of Literature, Art, and Politics",2004-02-01
1026,"11174.txt/11174.txt",628,"Four Great Americans: Washington, Franklin, Webster, Lincoln A Book for Young Americans",2004-02-01
1027,"11177.txt/11177.txt",14,"Punchinello, Volume 1, No. 01, April 2, 1870",2004-02-01
1028,"11179.txt/11179.txt",312,"Seeing Europe with Famous Authors, Volume 6&#13; Germany, Austria-Hungary and Switzerland, part 2",2004-02-01
1029,"1118.txt/1118.txt",222,"Much Ado about Nothing",1997-11-01
1030,"11180.txt/11180.txt",346,"The World's Greatest Books — Volume 06 — Fiction",2004-02-01
1031,"11181.txt/11181.txt",301,"Captains All Captains All, Part 1.",2004-02-01
1032,"11182.txt/11182.txt",301,"The Boatswain's Mate Captains All, Book 2.",2004-02-01
1033,"11183.txt/11183.txt",301,"The Nest Egg Captains All, Book 3.",2004-02-01
1034,"11184.txt/11184.txt",301,"The Constable's Move Captains All, Book 4.",2004-02-01
1035,"11185.txt/11185.txt",301,"Bob's Redemption Captains All, Book 5.",2004-02-01
1036,"11186.txt/11186.txt",301,"Over the Side Captains All, Book 6.",2004-02-01
1037,"11187.txt/11187.txt",301,"Four Pigeons Captains All, Book 7.",2004-02-01
1038,"11188.txt/11188.txt",301,"The Temptation of Samuel Burge Captains All, Book 8.",2004-02-01
1039,"11189.txt/11189.txt",301,"The Madness of Mr. Lister Captains All, Book 9.",2004-02-01
1040,"1119.txt/1119.txt",222,"The Life of King Henry the Fifth",1997-11-01
1041,"11190.txt/11190.txt",301,"The White Cat Captains All, Book 10.",2004-02-01
1042,"11192.txt/11192.txt",213,"The Americanism of Washington",2004-02-01
1043,"11193.txt/11193.txt",629,"Elegies and Other Small Poems",2004-02-01
1044,"11194.txt/11194.txt",629,"Vignettes in Verse",2004-02-01
1045,"11195.txt/11195.txt",51,"Alcatraz",2004-02-01
1046,"11196.txt/11196.txt",14,"The Atlantic Monthly, Volume 04, No. 21, July, 1859&#13; A Magazine of Literature, Art, and Politics",2004-02-01
1047,"11197.txt/11197.txt",630,"Bambi",2004-02-01
1048,"11198.txt/11198.txt",631,"Christianity and Islam",2004-02-01
1049,"112.txt/112.txt",632,"Violists",1994-03-01
1050,"1120.txt/1120.txt",222,"The Tragedy of Julius Caesar",1997-11-01
1051,"11200.txt/11200.txt",633,"The World War and What was Behind It; Or, The Story of the Map of Europe",2004-02-01
1052,"11201.txt/11201.txt",14,"Punch, or the London Charivari, Volume 156, March 5, 1919",2004-02-01
1053,"11202.txt/11202.txt",441,"A Compilation of the Messages and Papers of the Presidents&#13; Volume 3, part 1: Andrew Jackson (Second Term)",2004-02-01
1054,"11203.txt/11203.txt",634,"Narrative of a Survey of the Intertropical and Western Coasts of Australia&#13; Performed between the years 1818 and 1822 — Volume 1",2004-02-01
1055,"11204.txt/11204.txt",635,"Diseases of the Horse's Foot",2004-02-01
1056,"1121.txt/1121.txt",222,"As You Like It",1997-12-01
1057,"11210.txt/11210.txt",14,"The Mirror of Literature, Amusement, and Instruction&#13; Volume 12, No. 338, November 1, 1828",2004-02-01
1058,"11211.txt/11211.txt",636,"A Minstrel in France",2004-02-01
1059,"11212.txt/11212.txt",637,"Modern India",2004-02-01
1060,"11213.txt/11213.txt",638,"Brotherly Love Shewing That as Merely Human It May Not Always Be Depended Upon",2004-02-01
1061,"11214.txt/11214.txt",384,"The Garies and Their Friends",2004-02-01
1062,"11215.txt/11215.txt",639,"Poems (1828)",2004-02-01
1063,"11216.txt/11216.txt",640,"The Happy Venture",2004-02-01
1064,"11217.txt/11217.txt",333,"The Visioning: A Novel",2004-02-01
1065,"11218.txt/11218.txt",2,"Highroads of Geography&#13; Introductory Book: Round the World with Father",2004-02-01
1066,"11219.txt/11219.txt",14,"The Mirror of Literature, Amusement, and Instruction&#13; Volume 14, No. 384, August 8, 1829",2004-02-01
1067,"1122.txt/1122.txt",222,"The Tragedy of Hamlet, Prince of Denmark",1997-12-01
1068,"11221.txt/11221.txt",641,"The Bent Twig",2004-02-01
1069,"11222.txt/11222.txt",14,"The Mirror of Literature, Amusement, and Instruction&#13; Volume 14, No. 395, October 24, 1829",2004-02-01
1070,"11223.txt/11223.txt",642,"Big Timber: A Story of the Northwest",2004-02-01
1071,"11224.txt/11224.txt",199,"Utilitarianism",2004-02-01
1072,"11225.txt/11225.txt",14,"Punch, or the London Charivari, Volume 156, January 22, 1919",2004-02-01
1073,"11226.txt/11226.txt",643,"Building a State in Apache Land",2004-02-01
1074,"11227.txt/11227.txt",644,"Ten Boys from Dickens",2004-02-01
1075,"11228.txt/11228.txt",531,"The Marrow of Tradition",2004-02-01
1076,"11229.txt/11229.txt",376,"The Purple Cloud",2004-02-01
1077,"1123.txt/1123.txt",222,"Twelfth Night; Or, What You Will",1997-12-01
1078,"11230.txt/11230.txt",2,"Macmillan's Reading Books. Book V",2004-02-01
1079,"11231.txt/11231.txt",378,"Bartleby, the Scrivener: A Story of Wall-Street",2004-02-01
1080,"11232.txt/11232.txt",645,"Bullets &amp; Billets",2004-02-01
1081,"11233.txt/11233.txt",14,"The Mirror of Literature, Amusement, and Instruction&#13; Volume 14, No. 379, July 4, 1829",2004-02-01
