128443,Holland,"{""type"":""Point"",""coordinates"":[-72.1573,42.06398]}"
128497,Milton,"{""type"":""Point"",""coordinates"":[-71.06616,42.24954]}"
129102,Holland,"{""type"":""Point"",""coordinates"":[-86.10893,42.78752]}"
129105,Homer,"{""type"":""Point"",""coordinates"":[-84.80886,42.14588]}"
129371,Arnold,"{""type"":""Point"",""coordinates"":[-92.09047,46.88022]}"
129402,Byron,"{""type"":""Point"",""coordinates"":[-92.64546,44.03274]}"
129505,Hugo,"{""type"":""Point"",""coordinates"":[-92.99327,45.15997]}"
129813,Columbus,"{""type"":""Point"",""coordinates"":[-97.36838,41.42973]}"
129828,Geneva,"{""type"":""Point"",""coordinates"":[-97.59588,40.52695]}"
130442,Alfred,"{""type"":""Point"",""coordinates"":[-77.79055,42.25424]}"
130613,Dryden,"{""type"":""Point"",""coordinates"":[-76.29716,42.49091]}"
130692,Geneva,"{""type"":""Point"",""coordinates"":[-76.97774,42.86896]}"
130759,Holland,"{""type"":""Point"",""coordinates"":[-78.54169,42.64117]}"
130762,Homer,"{""type"":""Point"",""coordinates"":[-76.17882,42.63701]}"
130893,Milton,"{""type"":""Point"",""coordinates"":[-73.85262,43.03369]}"
130894,Milton,"{""type"":""Point"",""coordinates"":[-73.95708,41.65982]}"
131191,Victor,"{""type"":""Point"",""coordinates"":[-77.40888,42.98256]}"
131213,Waterloo,"{""type"":""Point"",""coordinates"":[-76.86274,42.90479]}"
131408,Geneva,"{""type"":""Point"",""coordinates"":[-80.94815,41.80505]}"
131434,Holland,"{""type"":""Point"",""coordinates"":[-83.7116,41.62172]}"
131645,Versailles,"{""type"":""Point"",""coordinates"":[-84.4844,40.22255]}"
131700,Arnold,"{""type"":""Point"",""coordinates"":[-79.76672,40.58007]}"
132164,Milton,"{""type"":""Point"",""coordinates"":[-76.84774,41.01203]}"
132460,Versailles,"{""type"":""Point"",""coordinates"":[-79.83116,40.31563]}"
132658,Johnson,"{""type"":""Point"",""coordinates"":[-72.6804,44.63561]}"
132663,Milton,"{""type"":""Point"",""coordinates"":[-73.11041,44.63977]}"
132762,Columbus,"{""type"":""Point"",""coordinates"":[-89.01539,43.33805]}"
132905,Milton,"{""type"":""Point"",""coordinates"":[-88.944,42.77556]}"
132973,Racine,"{""type"":""Point"",""coordinates"":[-87.78285,42.72613]}"
133050,Waterloo,"{""type"":""Point"",""coordinates"":[-88.98844,43.18388]}"
133338,Arnold,"{""type"":""Point"",""coordinates"":[-120.35103,38.25547]}"
133418,Byron,"{""type"":""Point"",""coordinates"":[-121.63801,37.86715]}"
133729,Lafayette,"{""type"":""Point"",""coordinates"":[-122.11802,37.88576]}"
133784,London,"{""type"":""Point"",""coordinates"":[-119.44318,36.47606]}"
134331,Golden,"{""type"":""Point"",""coordinates"":[-105.2211,39.75554]}"
134337,Hugo,"{""type"":""Point"",""coordinates"":[-103.46994,39.1361]}"
134345,Lafayette,"{""type"":""Point"",""coordinates"":[-105.08971,39.9936]}"
134427,Johnson,"{""type"":""Point"",""coordinates"":[-101.751,37.57057]}"
134473,Columbus,"{""type"":""Point"",""coordinates"":[-107.64002,31.8276]}"
134672,Dumas,"{""type"":""Point"",""coordinates"":[-101.97324,35.86559]}"
134933,Frederick,"{""type"":""Point"",""coordinates"":[-104.9372,40.09915]}"
135055,Victor,"{""type"":""Point"",""coordinates"":[-111.11133,43.6027]}"
135081,Columbus,"{""type"":""Point"",""coordinates"":[-109.25211,45.63661]}"
135331,Lafayette,"{""type"":""Point"",""coordinates"":[-123.11483,45.24428]}"
135504,Francis,"{""type"":""Point"",""coordinates"":[-111.28074,40.61051]}"
135724,Geneva,"{""type"":""Point"",""coordinates"":[-122.40183,48.74567]}"
135797,Milton,"{""type"":""Point"",""coordinates"":[-122.3129,47.24816]}"
136130,Homer,"{""type"":""Point"",""coordinates"":[-151.54833,59.6425]}"
136164,Milton,"{""type"":""Point"",""coordinates"":[-84.30067,34.13216]}"
136169,Columbus,"{""type"":""Point"",""coordinates"":[-93.05015,45.26522]}"
3594,Marion,"{""type"":""Point"",""coordinates"":[138.56667,-35.01667]}"
4103,Gordon,"{""type"":""Point"",""coordinates"":[152.71667,-29.3]}"
4146,Emerald,"{""type"":""Point"",""coordinates"":[148.15784,-23.52296]}"
4259,Brunswick,"{""type"":""Point"",""coordinates"":[144.96667,-37.76667]}"
8826,Hudson,"{""type"":""Point"",""coordinates"":[-74.14922,45.45008]}"
8940,Miramichi,"{""type"":""Point"",""coordinates"":[-65.50186,47.02895]}"
9277,St. John's,"{""type"":""Point"",""coordinates"":[-52.70931,47.56494]}"
56968,Welford,"{""type"":""Point"",""coordinates"":[-1.41131,51.45727]}"
57697,Plymouth,"{""type"":""Point"",""coordinates"":[-4.14305,50.37153]}"
79045,Rome,"{""type"":""Point"",""coordinates"":[12.4839,41.89474]}"
88326,Plymouth,"{""type"":""Point"",""coordinates"":[-62.21292,16.70555]}"
88422,Providence,"{""type"":""Point"",""coordinates"":[57.61222,-20.24472]}"
97817,Jordan,"{""type"":""Point"",""coordinates"":[122.5963,10.65836]}"
120511,Marion,"{""type"":""Point"",""coordinates"":[-87.31917,32.63235]}"
120729,Highland,"{""type"":""Point"",""coordinates"":[-91.52403,36.2759]}"
120766,Marion,"{""type"":""Point"",""coordinates"":[-90.19648,35.21453]}"
121160,Hudson,"{""type"":""Point"",""coordinates"":[-82.69343,28.36445]}"
121657,Brunswick,"{""type"":""Point"",""coordinates"":[-81.49149,31.14995]}"
121755,Gordon,"{""type"":""Point"",""coordinates"":[-83.33238,32.88209]}"
121903,Rome,"{""type"":""Point"",""coordinates"":[-85.16467,34.25704]}"
122080,Highland,"{""type"":""Point"",""coordinates"":[-89.6712,38.73949]}"
122099,Marion,"{""type"":""Point"",""coordinates"":[-88.93313,37.73061]}"
122263,Highland,"{""type"":""Point"",""coordinates"":[-87.57307,38.03976]}"
122427,Highland,"{""type"":""Point"",""coordinates"":[-95.2697,39.85972]}"
122462,Marion,"{""type"":""Point"",""coordinates"":[-97.01724,38.34835]}"
122693,Marion,"{""type"":""Point"",""coordinates"":[-88.08113,37.33283]}"
122746,Providence,"{""type"":""Point"",""coordinates"":[-85.22107,38.57451]}"
122747,Providence,"{""type"":""Point"",""coordinates"":[-87.76279,37.39754]}"
123123,Brunswick,"{""type"":""Point"",""coordinates"":[-77.62777,39.31427]}"
123233,Highland,"{""type"":""Point"",""coordinates"":[-76.95748,39.179]}"
123888,Marion,"{""type"":""Point"",""coordinates"":[-88.64782,32.41736]}"
124033,Brunswick,"{""type"":""Point"",""coordinates"":[-78.70113,34.28684]}"
124174,Hudson,"{""type"":""Point"",""coordinates"":[-81.49593,35.84846]}"
124226,Marion,"{""type"":""Point"",""coordinates"":[-82.00927,35.68401]}"
124295,Plymouth,"{""type"":""Point"",""coordinates"":[-76.74856,35.86683]}"
125362,Marion,"{""type"":""Point"",""coordinates"":[-79.40061,34.17822]}"
125768,Alice,"{""type"":""Point"",""coordinates"":[-98.06972,27.75225]}"
126107,Hudson,"{""type"":""Point"",""coordinates"":[-94.77826,31.32268]}"
126108,Hudson,"{""type"":""Point"",""coordinates"":[-95.50244,29.90245]}"
126243,Marion,"{""type"":""Point"",""coordinates"":[-98.14029,29.57134]}"
126825,Marion,"{""type"":""Point"",""coordinates"":[-81.51484,36.83484]}"
127266,Plymouth,"{""type"":""Point"",""coordinates"":[-73.05289,41.67204]}"
127383,Conrad,"{""type"":""Point"",""coordinates"":[-92.87465,42.22471]}"
127448,Hudson,"{""type"":""Point"",""coordinates"":[-92.45547,42.40665]}"
127491,Marion,"{""type"":""Point"",""coordinates"":[-91.59768,42.03417]}"
127824,Hudson,"{""type"":""Point"",""coordinates"":[-88.9873,40.60587]}"
128012,Rome,"{""type"":""Point"",""coordinates"":[-89.50259,40.88309]}"
128193,Highland,"{""type"":""Point"",""coordinates"":[-87.45198,41.55365]}"
128221,Marion,"{""type"":""Point"",""coordinates"":[-85.65914,40.55837]}"
128257,Plymouth,"{""type"":""Point"",""coordinates"":[-86.30973,41.34366]}"
128450,Hudson,"{""type"":""Point"",""coordinates"":[-71.56618,42.39176]}"
128476,Marion,"{""type"":""Point"",""coordinates"":[-70.76281,41.7001]}"
128548,Plymouth,"{""type"":""Point"",""coordinates"":[-70.66726,41.95844]}"
128698,Brunswick,"{""type"":""Point"",""coordinates"":[-69.96533,43.91452]}"
128774,Hudson,"{""type"":""Point"",""coordinates"":[-68.88059,45.00118]}"
128845,Plymouth,"{""type"":""Point"",""coordinates"":[-69.21033,44.76729]}"
128855,Rome,"{""type"":""Point"",""coordinates"":[-69.86922,44.58506]}"
129111,Hudson,"{""type"":""Point"",""coordinates"":[-84.35384,41.85505]}"
129234,Plymouth,"{""type"":""Point"",""coordinates"":[-83.47021,42.37143]}"
129493,Harmony,"{""type"":""Point"",""coordinates"":[-92.01016,43.55524]}"
129514,Jordan,"{""type"":""Point"",""coordinates"":[-93.6269,44.66691]}"
129622,Plymouth,"{""type"":""Point"",""coordinates"":[-93.45551,45.01052]}"
129819,Eagle,"{""type"":""Point"",""coordinates"":[-96.43029,40.81667]}"
129976,Hudson,"{""type"":""Point"",""coordinates"":[-71.43979,42.76481]}"
130028,Plymouth,"{""type"":""Point"",""coordinates"":[-71.68813,43.75702]}"
130276,New Brunswick,"{""type"":""Point"",""coordinates"":[-74.45182,40.48622]}"
130751,Highland,"{""type"":""Point"",""coordinates"":[-73.96014,41.72093]}"
130768,Hudson,"{""type"":""Point"",""coordinates"":[-73.79096,42.25286]}"
130792,Jordan,"{""type"":""Point"",""coordinates"":[-76.47299,43.06534]}"
130864,Marion,"{""type"":""Point"",""coordinates"":[-77.18915,43.1434]}"
131071,Rome,"{""type"":""Point"",""coordinates"":[-75.45573,43.21285]}"
131325,Brunswick,"{""type"":""Point"",""coordinates"":[-81.8418,41.23811]}"
131438,Hudson,"{""type"":""Point"",""coordinates"":[-81.44067,41.24006]}"
131479,Marion,"{""type"":""Point"",""coordinates"":[-83.12852,40.58867]}"
131570,Plymouth,"{""type"":""Point"",""coordinates"":[-82.66712,40.99561]}"
132023,Hudson,"{""type"":""Point"",""coordinates"":[-75.83603,41.2748]}"
132293,Plymouth,"{""type"":""Point"",""coordinates"":[-75.94464,41.24036]}"
132567,Providence,"{""type"":""Point"",""coordinates"":[-71.41283,41.82399]}"
132785,Eagle,"{""type"":""Point"",""coordinates"":[-88.47426,42.87946]}"
132840,Hudson,"{""type"":""Point"",""coordinates"":[-92.75687,44.97469]}"
132889,Marion,"{""type"":""Point"",""coordinates"":[-88.88927,44.67081]}"
132961,Plymouth,"{""type"":""Point"",""coordinates"":[-87.97704,43.74861]}"
133669,Highland,"{""type"":""Point"",""coordinates"":[-117.20865,34.12834]}"
133971,Plymouth,"{""type"":""Point"",""coordinates"":[-120.84466,38.48185]}"
134308,Eagle,"{""type"":""Point"",""coordinates"":[-106.82865,39.65526]}"
134442,Ulysses,"{""type"":""Point"",""coordinates"":[-101.35517,37.58141]}"
134940,Hudson,"{""type"":""Point"",""coordinates"":[-104.64302,40.07359]}"
134985,Eagle,"{""type"":""Point"",""coordinates"":[-116.35401,43.69544]}"
135082,Conrad,"{""type"":""Point"",""coordinates"":[-111.94613,48.17025]}"
135106,Jordan,"{""type"":""Point"",""coordinates"":[-106.91007,47.32083]}"
135199,Gordon,"{""type"":""Point"",""coordinates"":[-102.20322,42.80472]}"
135512,Highland,"{""type"":""Point"",""coordinates"":[-111.77021,40.44995]}"
135556,Providence,"{""type"":""Point"",""coordinates"":[-111.81716,41.70632]}"
135737,Highland,"{""type"":""Point"",""coordinates"":[-119.11418,46.13152]}"
138226,Alice,"{""type"":""Point"",""coordinates"":[26.8344,-32.78749]}"
1315,Victoria,"{""type"":""Point"",""coordinates"":[-60.15478,-32.61841]}"
1885,Vienna,"{""type"":""Point"",""coordinates"":[16.37208,48.20849]}"
3717,Albany,"{""type"":""Point"",""coordinates"":[117.86595,-35.0031]}"
5547,Brussels,"{""type"":""Point"",""coordinates"":[4.34878,50.85045]}"
8181,West End,"{""type"":""Point"",""coordinates"":[-78.99638,26.70138]}"
9230,Victoria,"{""type"":""Point"",""coordinates"":[-123.3693,48.43294]}"
9250,West End,"{""type"":""Point"",""coordinates"":[-123.13333,49.28333]}"
10918,Victoria,"{""type"":""Point"",""coordinates"":[-72.33292,-38.23291]}"
25844,Victoria,"{""type"":""Point"",""coordinates"":[-74.91101,5.31648]}"
27571,Prague,"{""type"":""Point"",""coordinates"":[14.42076,50.08804]}"
29947,Tannenberg,"{""type"":""Point"",""coordinates"":[12.95,50.6]}"
49010,Still,"{""type"":""Point"",""coordinates"":[7.40444,48.54982]}"
56492,Antony,"{""type"":""Point"",""coordinates"":[2.3,48.75]}"
56624,Albert,"{""type"":""Point"",""coordinates"":[2.65096,50.00091]}"
56938,West End,"{""type"":""Point"",""coordinates"":[-1.33282,50.92741]}"
57034,Victoria,"{""type"":""Point"",""coordinates"":[-3.2,51.75]}"
57220,Street,"{""type"":""Point"",""coordinates"":[-2.74,51.12472]}"
58051,Marlborough,"{""type"":""Point"",""coordinates"":[-1.72751,51.42062]}"
58285,Leicester,"{""type"":""Point"",""coordinates"":[-1.13169,52.6386]}"
58494,Hyde,"{""type"":""Point"",""coordinates"":[-2.07943,53.45131]}"
58545,Hook,"{""type"":""Point"",""coordinates"":[-0.84792,53.72053]}"
58546,Hook,"{""type"":""Point"",""coordinates"":[-0.95967,51.28425]}"
59651,Bournemouth,"{""type"":""Point"",""coordinates"":[-1.8795,50.72048]}"
60057,Hook,"{""type"":""Point"",""coordinates"":[-4.93167,51.765]}"
60316,Victoria,"{""type"":""Point"",""coordinates"":[-61.70677,12.19021]}"
62102,Victoria,"{""type"":""Point"",""coordinates"":[-87.82625,15.50381]}"
72662,Dublin,"{""type"":""Point"",""coordinates"":[-6.24889,53.33306]}"
72669,Cork,"{""type"":""Point"",""coordinates"":[-8.47061,51.89797]}"
81061,Front,"{""type"":""Point"",""coordinates"":[7.66362,45.28085]}"
88351,Victoria,"{""type"":""Point"",""coordinates"":[14.23972,36.04444]}"
91199,Victoria,"{""type"":""Point"",""coordinates"":[-100.21534,21.21078]}"
91331,Victoria,"{""type"":""Point"",""coordinates"":[115.24167,5.27667]}"
95225,Victoria,"{""type"":""Point"",""coordinates"":[120.6822,15.5775]}"
95226,Victoria,"{""type"":""Point"",""coordinates"":[121.3292,14.2277]}"
95227,Victoria,"{""type"":""Point"",""coordinates"":[121.27806,13.17722]}"
95228,Victoria,"{""type"":""Point"",""coordinates"":[124.31111,12.44722]}"
98092,Flora,"{""type"":""Point"",""coordinates"":[121.4185,18.2163]}"
98352,Concepcion,"{""type"":""Point"",""coordinates"":[120.8007,15.44447]}"
98353,Concepcion,"{""type"":""Point"",""coordinates"":[120.65723,15.32546]}"
98354,Concepcion,"{""type"":""Point"",""coordinates"":[120.83114,15.22089]}"
98356,Concepcion,"{""type"":""Point"",""coordinates"":[122.09361,12.3975]}"
98357,Concepcion,"{""type"":""Point"",""coordinates"":[123.1073,11.2161]}"
98358,Concepcion,"{""type"":""Point"",""coordinates"":[123.0608,10.692]}"
98359,Concepcion,"{""type"":""Point"",""coordinates"":[124.78306,10.40528]}"
99615,Concepcion,"{""type"":""Point"",""coordinates"":[125.71194,7.75056]}"
104354,Victoria,"{""type"":""Point"",""coordinates"":[27.1673,47.61018]}"
104355,Victoria,"{""type"":""Point"",""coordinates"":[27.58333,47.28333]}"
104356,Victoria,"{""type"":""Point"",""coordinates"":[24.7028,45.72968]}"
104357,Victoria,"{""type"":""Point"",""coordinates"":[27.61667,44.81667]}"
113614,Victoria,"{""type"":""Point"",""coordinates"":[55.45,-4.61667]}"
115073,Victoria,"{""type"":""Point"",""coordinates"":[-88.63333,13.95]}"
121621,Albany,"{""type"":""Point"",""coordinates"":[-84.15574,31.57851]}"
121718,Dublin,"{""type"":""Point"",""coordinates"":[-82.90375,32.54044]}"
121965,Vienna,"{""type"":""Point"",""coordinates"":[-83.79545,32.09156]}"
122057,Flora,"{""type"":""Point"",""coordinates"":[-88.4856,38.66894]}"
122183,Vienna,"{""type"":""Point"",""coordinates"":[-88.89784,37.41533]}"
122526,Victoria,"{""type"":""Point"",""coordinates"":[-99.1476,38.85279]}"
122538,Albany,"{""type"":""Point"",""coordinates"":[-85.13468,36.6909]}"
122809,Albany,"{""type"":""Point"",""coordinates"":[-90.58231,30.50436]}"
122855,Cecilia,"{""type"":""Point"",""coordinates"":[-91.85317,30.33714]}"
123409,Albany,"{""type"":""Point"",""coordinates"":[-94.11328,39.22334]}"
123612,Marlborough,"{""type"":""Point"",""coordinates"":[-90.33706,38.57033]}"
123747,Vienna,"{""type"":""Point"",""coordinates"":[-91.94711,38.18671]}"
123832,Flora,"{""type"":""Point"",""coordinates"":[-90.30926,32.5432]}"
124136,Gaston,"{""type"":""Point"",""coordinates"":[-77.64498,36.50043]}"
125034,Prague,"{""type"":""Point"",""coordinates"":[-96.68502,35.48674]}"
125306,Gaston,"{""type"":""Point"",""coordinates"":[-81.10093,33.8171]}"
125765,Albany,"{""type"":""Point"",""coordinates"":[-99.2973,32.72345]}"
125966,Dublin,"{""type"":""Point"",""coordinates"":[-98.34199,32.08514]}"
126555,Victoria,"{""type"":""Point"",""coordinates"":[-97.0036,28.80527]}"
126715,Dublin,"{""type"":""Point"",""coordinates"":[-80.68534,37.10568]}"
126939,Victoria,"{""type"":""Point"",""coordinates"":[-78.22722,36.99487]}"
126940,Vienna,"{""type"":""Point"",""coordinates"":[-77.26526,38.90122]}"
127104,Vienna,"{""type"":""Point"",""coordinates"":[-81.54846,39.32702]}"
127625,Astoria,"{""type"":""Point"",""coordinates"":[-90.35957,40.22754]}"
128118,Albany,"{""type"":""Point"",""coordinates"":[-85.24191,40.30088]}"
128168,Flora,"{""type"":""Point"",""coordinates"":[-86.52444,40.54726]}"
128460,Leicester,"{""type"":""Point"",""coordinates"":[-71.90868,42.24593]}"
128477,Marlborough,"{""type"":""Point"",""coordinates"":[-71.55215,42.34624]}"
129360,Albany,"{""type"":""Point"",""coordinates"":[-94.57,45.62996]}"
129696,Victoria,"{""type"":""Point"",""coordinates"":[-93.66163,44.85857]}"
129728,Albany,"{""type"":""Point"",""coordinates"":[-94.33107,40.24861]}"
129936,Dublin,"{""type"":""Point"",""coordinates"":[-72.06258,42.90758]}"
129995,Marlborough,"{""type"":""Point"",""coordinates"":[-72.20786,42.90425]}"
130437,Albany,"{""type"":""Point"",""coordinates"":[-73.75623,42.65258]}"
130667,Flanders,"{""type"":""Point"",""coordinates"":[-72.61759,40.90343]}"
130774,Hyde Park,"{""type"":""Point"",""coordinates"":[-73.93319,41.78482]}"
130962,North Sea,"{""type"":""Point"",""coordinates"":[-72.41425,40.93288]}"
131229,West End,"{""type"":""Point"",""coordinates"":[-75.09378,42.46869]}"
131376,Dublin,"{""type"":""Point"",""coordinates"":[-83.11408,40.09923]}"
131871,Dublin,"{""type"":""Point"",""coordinates"":[-75.20156,40.37177]}"
132030,Hyde,"{""type"":""Point"",""coordinates"":[-78.46252,41.00256]}"
132031,Hyde Park,"{""type"":""Point"",""coordinates"":[-75.92521,40.37732]}"
132656,Hyde Park,"{""type"":""Point"",""coordinates"":[-72.61651,44.59394]}"
132696,Albany,"{""type"":""Point"",""coordinates"":[-89.43706,42.70778]}"
133253,Salome,"{""type"":""Point"",""coordinates"":[-113.61465,33.78114]}"
133314,Albany,"{""type"":""Point"",""coordinates"":[-122.29775,37.88687]}"
133544,Dublin,"{""type"":""Point"",""coordinates"":[-121.93579,37.70215]}"
133579,Empire,"{""type"":""Point"",""coordinates"":[-120.90215,37.63826]}"
134622,Smith,"{""type"":""Point"",""coordinates"":[-119.32738,38.80047]}"
134735,Post,"{""type"":""Point"",""coordinates"":[-101.37819,33.19093]}"
135234,Albany,"{""type"":""Point"",""coordinates"":[-123.10593,44.63651]}"
135239,Astoria,"{""type"":""Point"",""coordinates"":[-123.83125,46.18788]}"
135469,Philip,"{""type"":""Point"",""coordinates"":[-101.66514,44.03943]}"
135516,Hyde Park,"{""type"":""Point"",""coordinates"":[-111.81911,41.79882]}"
137782,Said,"{""type"":""Point"",""coordinates"":[46.87292,14.33011]}"
641,Hot,"{""type"":""Point"",""coordinates"":[19.44417,42.36194]}"
2965,Hard,"{""type"":""Point"",""coordinates"":[9.68306,47.48306]}"
10857,Man,"{""type"":""Point"",""coordinates"":[-7.55383,7.41251]}"
66966,Pipes,"{""type"":""Point"",""coordinates"":[111.2848,-7.0646]}"
70791,Were,"{""type"":""Point"",""coordinates"":[121.0602,-8.8725]}"
79926,None,"{""type"":""Point"",""coordinates"":[7.54012,44.93314]}"
82720,Barbara,"{""type"":""Point"",""coordinates"":[13.01667,43.75]}"
84509,Barbara,"{""type"":""Point"",""coordinates"":[13.02736,43.58036]}"
115701,Hot,"{""type"":""Point"",""coordinates"":[98.61039,18.19317]}"
120644,Austin,"{""type"":""Point"",""coordinates"":[-91.98376,34.99842]}"
122145,Robinson,"{""type"":""Point"",""coordinates"":[-87.73919,39.00532]}"
122201,Austin,"{""type"":""Point"",""coordinates"":[-85.80803,38.75839]}"
122356,Anthony,"{""type"":""Point"",""coordinates"":[-98.03117,37.15336]}"
122412,Gardner,"{""type"":""Point"",""coordinates"":[-94.92719,38.81084]}"
123496,Dexter,"{""type"":""Point"",""coordinates"":[-89.95787,36.79589]}"
125796,Austin,"{""type"":""Point"",""coordinates"":[-97.74306,30.26715]}"
126418,Robinson,"{""type"":""Point"",""coordinates"":[-97.11472,31.46767]}"
127770,Gardner,"{""type"":""Point"",""coordinates"":[-88.30978,41.18559]}"
128417,Gardner,"{""type"":""Point"",""coordinates"":[-71.99813,42.57509]}"
128726,Dexter,"{""type"":""Point"",""coordinates"":[-69.28977,45.02395]}"
129020,Dexter,"{""type"":""Point"",""coordinates"":[-83.88856,42.33837]}"
129374,Austin,"{""type"":""Point"",""coordinates"":[-92.97464,43.66663]}"
130608,Dexter,"{""type"":""Point"",""coordinates"":[-76.04437,44.00784]}"
134448,Anthony,"{""type"":""Point"",""coordinates"":[-106.60583,32.00399]}"
134477,Dexter,"{""type"":""Point"",""coordinates"":[-104.37302,33.19733]}"
134645,Anthony,"{""type"":""Point"",""coordinates"":[-106.60555,31.99927]}"
2969,Hall,"{""type"":""Point"",""coordinates"":[14.45,47.6]}"
3584,Midland,"{""type"":""Point"",""coordinates"":[116,-31.9]}"
3688,Brighton,"{""type"":""Point"",""coordinates"":[138.51667,-35.01667]}"
3698,Bentley,"{""type"":""Point"",""coordinates"":[115.91667,-32]}"
3701,Bedford Park,"{""type"":""Point"",""coordinates"":[138.56667,-35.03333]}"
4133,Fitzroy,"{""type"":""Point"",""coordinates"":[144.97833,-37.79839]}"
4265,Brighton,"{""type"":""Point"",""coordinates"":[153.05721,-27.29582]}"
4341,Alexandra,"{""type"":""Point"",""coordinates"":[145.7112,-37.19132]}"
4390,Greenwich,"{""type"":""Point"",""coordinates"":[151.18306,-33.84056]}"
4396,Cremorne,"{""type"":""Point"",""coordinates"":[151.225,-33.83333]}"
4445,Paradise,"{""type"":""Point"",""coordinates"":[138.66896,-34.87361]}"
5504,Dinant,"{""type"":""Point"",""coordinates"":[4.91166,50.25807]}"
7412,Lucas,"{""type"":""Point"",""coordinates"":[-55.93333,-16.33333]}"
8615,Bedford,"{""type"":""Point"",""coordinates"":[-72.96584,45.13338]}"
8935,Midland,"{""type"":""Point"",""coordinates"":[-79.88296,44.7501]}"
9019,Pickering,"{""type"":""Point"",""coordinates"":[-79.13289,43.90012]}"
31702,Potsdam,"{""type"":""Point"",""coordinates"":[13.06566,52.39886]}"
35818,Grove,"{""type"":""Point"",""coordinates"":[10.48333,53.53333]}"
38432,Berlin,"{""type"":""Point"",""coordinates"":[13.41053,52.52437]}"
41012,Tales,"{""type"":""Point"",""coordinates"":[-0.30719,39.94844]}"
42471,Anna,"{""type"":""Point"",""coordinates"":[-0.64621,39.02029]}"
45097,Manresa,"{""type"":""Point"",""coordinates"":[1.82656,41.72498]}"
57460,Sandhurst,"{""type"":""Point"",""coordinates"":[-0.78655,51.34675]}"
57710,Pickering,"{""type"":""Point"",""coordinates"":[-0.76667,54.25]}"
57790,Orgreave,"{""type"":""Point"",""coordinates"":[-1.36667,53.38333]}"
58371,Kingswood,"{""type"":""Point"",""coordinates"":[-2.50833,51.45278]}"
58733,Grove,"{""type"":""Point"",""coordinates"":[-1.42187,51.60954]}"
59047,Ealing,"{""type"":""Point"",""coordinates"":[-0.30204,51.51216]}"
59392,Chelsea,"{""type"":""Point"",""coordinates"":[-0.16936,51.48755]}"
59541,Buckingham,"{""type"":""Point"",""coordinates"":[-0.98779,51.99968]}"
59589,Brighton,"{""type"":""Point"",""coordinates"":[-0.13947,50.82838]}"
59771,Bentley,"{""type"":""Point"",""coordinates"":[-1.15,53.53333]}"
59788,Bedford,"{""type"":""Point"",""coordinates"":[-0.46632,52.13459]}"
60104,Lambeth,"{""type"":""Point"",""coordinates"":[-0.11152,51.49635]}"
60151,Elm Park,"{""type"":""Point"",""coordinates"":[0.20136,51.5497]}"
60162,Ewell,"{""type"":""Point"",""coordinates"":[-0.2494,51.34948]}"
72564,Tower,"{""type"":""Point"",""coordinates"":[-8.6,51.91667]}"
88439,Midlands,"{""type"":""Point"",""coordinates"":[57.55833,-20.3325]}"
89185,Oriental,"{""type"":""Point"",""coordinates"":[-97.62004,19.37539]}"
93248,Ask,"{""type"":""Point"",""coordinates"":[11.03452,60.07166]}"
93558,Thames,"{""type"":""Point"",""coordinates"":[175.53333,-37.13333]}"
95427,Teresa,"{""type"":""Point"",""coordinates"":[121.2195,14.5612]}"
97530,Liberty,"{""type"":""Point"",""coordinates"":[125.0025,10.87417]}"
97531,Liberty,"{""type"":""Point"",""coordinates"":[124.62889,6.54111]}"
97532,Liberty,"{""type"":""Point"",""coordinates"":[124.98194,6.45528]}"
97818,Jones,"{""type"":""Point"",""coordinates"":[121.7029,16.5571]}"
99536,Adela,"{""type"":""Point"",""coordinates"":[120.97291,12.44164]}"
112004,Anna,"{""type"":""Point"",""coordinates"":[40.4299,51.4842]}"
118748,Paradise,"{""type"":""Point"",""coordinates"":[-61.36298,10.65298]}"
120342,Brighton,"{""type"":""Point"",""coordinates"":[-86.94721,33.43428]}"
120384,Chelsea,"{""type"":""Point"",""coordinates"":[-86.63026,33.34011]}"
120604,Theodore,"{""type"":""Point"",""coordinates"":[-88.17528,30.54769]}"
120965,Buckingham,"{""type"":""Point"",""coordinates"":[-81.73203,26.67507]}"
121907,Russell,"{""type"":""Point"",""coordinates"":[-83.70017,33.97872]}"
121994,Anna,"{""type"":""Point"",""coordinates"":[-89.24703,37.46033]}"
122014,Brighton,"{""type"":""Point"",""coordinates"":[-90.14066,39.03977]}"
122205,Bedford,"{""type"":""Point"",""coordinates"":[-86.48721,38.86116]}"
122266,Indianapolis,"{""type"":""Point"",""coordinates"":[-86.15804,39.76838]}"
122274,Liberty,"{""type"":""Point"",""coordinates"":[-84.93107,39.6356]}"
122310,Petersburg,"{""type"":""Point"",""coordinates"":[-87.27862,38.49199]}"
122503,Russell,"{""type"":""Point"",""coordinates"":[-98.85981,38.89529]}"
122552,Bedford,"{""type"":""Point"",""coordinates"":[-85.31773,38.59256]}"
122683,Liberty,"{""type"":""Point"",""coordinates"":[-84.9394,37.31841]}"
122752,Russell,"{""type"":""Point"",""coordinates"":[-82.69766,38.5173]}"
123109,Berlin,"{""type"":""Point"",""coordinates"":[-75.21769,38.32262]}"
123370,South Kensington,"{""type"":""Point"",""coordinates"":[-77.07998,39.019]}"
123597,Liberty,"{""type"":""Point"",""coordinates"":[-94.41912,39.24611]}"
123875,Liberty,"{""type"":""Point"",""coordinates"":[-90.81232,31.15823]}"
